图像,选择提示词,选择分数,前景面积比例,恢复细结构像素,A5c接受,A5c原因,A5c修正像素比例,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU,几何分数,几何标记
0121.jpg,P2,1.2757031177883364,0.3186015866126543,6,1,ok,0.0011733217592592592,0,sam3_if_supported,1,ok,1,9,0.9952072624463433,0.9287676249771104,ok
0122.jpg,P2,1.2824015648038234,0.31822651427469134,4,1,ok,0.0007092737268518519,0,sam3_if_supported,1,ok,1,9,0.9946267895038807,0.890020366598778,ok
0123.jpg,P2,1.2838145722518077,0.32979166666666665,17,1,ok,0.0011373939043209877,0,sam3_if_supported,1,ok,1,9,0.9961367386180147,0.9433678269049859,ok
0124.jpg,P2,1.316000339921087,0.35087504822530863,4,1,ok,0.0005179398148148148,0,sam3_if_supported,1,ok,1,9,0.9954580663454726,0.9507389162561576,ok
0125.jpg,P2,1.3405535090977945,0.3416315827546296,5,1,ok,0.0008000578703703704,0,sam3_if_supported,1,ok,1,9,0.9955231583523553,0.934397845325125,ok
0126.jpg,P2,1.34615852455627,0.34518422067901233,3,1,ok,0.0009260464891975308,0,sam3_if_supported,1,ok,1,9,0.9969093863599751,0.9421459804910864,ok
0127.jpg,P3,1.3548009368643168,0.3415530960648148,3,1,ok,0.0006671971450617284,0,sam3_if_supported,1,ok,1,9,0.9957344682620884,0.9352919300855337,ok
0128.jpg,P3,1.3500284321142453,0.33198157793209876,2,1,ok,0.0006998697916666667,0,sam3_if_supported,1,ok,1,9,0.9953804101587306,0.9420909444228527,ok
0129.jpg,P2,1.3430376229723182,0.342529899691358,4,1,ok,0.0004457224151234568,0,sam3_if_supported,1,ok,1,9,0.9948142355120898,0.923438233912635,ok
0130.jpg,P2,1.3117728342188832,0.33808979552469137,2,1,ok,0.0010456452546296297,0,sam3_if_supported,1,ok,1,9,0.9940949620812004,0.9162967660114141,ok
0131.jpg,P3,1.3216216806523537,0.3178134645061728,4,1,ok,0.001463035300925926,0,sam3_if_supported,1,ok,1,9,0.9948379514601289,0.9336388323150034,ok
0132.jpg,P3,1.3458790381831158,0.31552191840277777,5,1,ok,0.0017133246527777778,0,sam3_if_supported,1,ok,1,9,0.9940937175733608,0.9216903665131184,ok
0133.jpg,P3,1.3558486944840835,0.3243341290509259,6,1,ok,0.00169945987654321,0,sam3_if_supported,1,ok,1,9,0.9956645056423427,0.9256446132320607,ok
0134.jpg,P3,1.350662211581486,0.33230179398148146,2,1,ok,0.001863184799382716,0,sam3_if_supported,1,ok,1,9,0.9949838967436366,0.9367886534757486,ok
0135.jpg,P2,1.3473437187453445,0.34850320698302467,6,1,ok,0.0008012635030864197,0,sam3_if_supported,1,ok,1,9,0.9967160695190503,0.9225941422594143,ok
0136.jpg,P2,1.3011589886521506,0.32907624421296294,3,1,ok,0.0009201388888888889,0,sam3_if_supported,1,ok,1,9,0.9952536098503302,0.9371119567394353,ok
0137.jpg,P2,1.311822864187278,0.3130778597608025,5,1,ok,0.0009237557870370371,0,sam3_if_supported,1,ok,1,9,0.9959291360692062,0.9063389391979302,ok
0138.jpg,P2,1.298033227788172,0.3065635850694444,0,1,ok,0.0013922646604938272,0,sam3_if_supported,1,ok,1,9,0.9969548365278973,0.9375,ok
0139.jpg,P2,1.2920768618205587,0.3022188464506173,4,1,ok,0.0017022328317901235,0,sam3_if_supported,1,ok,1,9,0.997340143848872,0.9217745392198885,ok
0140.jpg,P2,1.2857135957359074,0.3141388165509259,3,1,ok,0.0015500819830246914,0,sam3_if_supported,1,ok,1,9,0.9969152277748293,0.9295190713101161,ok
0141.jpg,P2,1.291851657522378,0.32685414255401235,2,1,ok,0.0011395640432098765,0,sam3_if_supported,1,ok,1,9,0.9950940310711366,0.9355921855921856,ok
0142.jpg,P2,1.2710422150684302,0.3049775752314815,1,1,ok,0.0006841965663580247,0,sam3_if_supported,1,ok,1,9,0.9944717298695371,0.9040912139503688,ok
0143.jpg,P2,1.26576134361762,0.2929265528549383,3,1,ok,0.0011987606095679012,0,sam3_if_supported,1,ok,1,9,0.9950841155561396,0.8742049469964664,ok
0144.jpg,P2,1.2269273169916124,0.2902097800925926,2,1,ok,0.0009645061728395061,0,sam3_if_supported,1,ok,1,9,0.9947097313100376,0.8766055045871559,ok
0145.jpg,P2,1.2142515418940818,0.2931400704089506,2,1,ok,0.0018039882330246914,0,sam3_if_supported,1,ok,1,9,0.9954355000569011,0.933319983980777,ok
0146.jpg,P2,1.2312896443142394,0.2922465760030864,3,1,ok,0.0012375819830246913,0,sam3_if_supported,1,ok,1,9,0.9943221011333011,0.92400104465918,ok
0147.jpg,P2,1.2379891098815496,0.31108736014660493,9,1,ok,0.0009616126543209876,0,sam3_if_supported,1,ok,1,9,0.9939070258721062,0.928673835125448,ok
0148.jpg,P2,1.2167491534862367,0.29404236593364197,7,1,ok,0.0005421730324074074,0,sam3_if_supported,1,ok,1,9,0.994297176151245,0.9129451667608819,ok
0149.jpg,P2,1.239081496726403,0.29165087287808644,7,1,ok,0.001195143711419753,0,sam3_if_supported,1,ok,1,9,0.9943108706949654,0.9458189790165988,ok
0150.jpg,P2,1.2291495619586572,0.2920425829475309,2,1,ok,0.0009739101080246913,0,sam3_if_supported,1,ok,1,9,0.9935590496388097,0.9468599033816425,ok
